 tdata       pcdata
2016.36  -0.26397285
2016.36  -0.06484299
2016.36   0.17884828
2016.36   0.07618023
2016.37   0.03520799
2016.37   0.00441467
2016.37  -0.00947388
2016.37   0.02205729
2016.38   0.02510901
2016.38  -0.10500582
2016.38  -0.13259363
2016.39  -0.13334976
2016.39   0.04650429
2016.39  -0.02872207
2016.39   0.05856463
2016.40  -0.00033477
2016.40  -0.03741267
2016.40   0.01600244
2016.40   0.05790874
2016.41  -0.07391047
2016.41  -0.00000044
2016.41   0.02975418
2016.42  -0.01121136
2016.42   0.04197925
2016.42  -0.00816000
2016.42   0.04560370
2016.43  -0.06504874
2016.43  -0.09338204
2016.43   0.07103618
2016.43  -0.01057091
2016.44  -0.03373246
2016.44  -0.01241454
2016.44   0.02889397
2016.45   0.01725606
2016.45   0.00000112
2016.45   0.04117344
2016.45   0.01170773
2016.46   0.02967848
2016.46  -0.00164521
2016.46  -0.08091649
2016.46  -0.03984004
2016.47   0.08659212
2016.47  -0.03028198
2016.47  -0.01647024
2016.48  -0.04356794
2016.48  -0.04017432
2016.48  -0.09436636
2016.48  -0.07176940
2016.49  -0.14538463
2016.49  -0.04981204
2016.49   0.07481648
2016.49   0.04305420
2016.50   0.06865370
2016.50   0.11475539
2016.50  -0.08119207
2016.51   0.04993538
2016.51  -0.03570840
2016.51  -0.08748684
2016.51  -0.01522882
2016.52   0.04987477
2016.52   0.02352424
2016.52  -0.03437172
2016.52   0.09237200
2016.53   0.03905309
2016.53  -0.00014818
2016.53  -0.08040007
2016.54   0.01248385
2016.54   0.01966933
2016.54  -0.03845649
2016.54   0.08605848
2016.55   0.07388375
2016.55   0.01788402
2016.55  -0.12934420
2016.55   0.03186434
2016.56   0.10241958
2016.56   0.04707418
2016.56   0.02242524
2016.57   0.03419057
2016.57   0.08117812
2016.57   0.10292708
2016.57   0.13936284
2016.58   0.18130066
2016.58   0.02384967
2016.58   0.11395388
2016.58   0.11371647
2016.59  -0.05604313
2016.59  -0.03285276
2016.59  -0.13882058
2016.60  -0.01745742
2016.60  -0.00719535
2016.60  -0.15951552
2016.60  -0.09152780
2016.61  -0.24434277
2016.61  -0.03553189
2016.61  -0.02320910
2016.61  -0.17119551
2016.62  -0.04742124
2016.62   0.05365008
2016.62   0.03692997
2016.63   0.01928910
2016.63   0.03169801
2016.63  -0.03396868
2016.63   0.10454368
2016.64  -0.08633465
2016.64   0.05713755
2016.64  -0.05939013
2016.64  -0.05958057
2016.65   0.00307641
2016.65  -0.07280514
2016.65   0.06928529
2016.66  -0.04354965
2016.66   0.08762376
2016.66   0.03027491
2016.66   0.14007642
2016.67   0.06496912
2016.67  -0.07787641
2016.67  -0.16116105
2016.67  -0.12179058
2016.68   0.02195999
2016.68   0.13459585
2016.68  -0.03313079
2016.69  -0.04547266
2016.69  -0.06956875
2016.69   0.01743833
2016.69  -0.07514933
2016.70   0.03576103
2016.70  -0.06348780
2016.70   0.08815467
2016.70   0.07617804
2016.71  -0.05548678
2016.71  -0.09861191
2016.71   0.00485461
2016.72   0.02101254
2016.72   0.07020587
2016.72   0.08602645
2016.72  -0.14211264
2016.73   0.06217317
2016.73   0.12832531
2016.73   0.06647545
2016.73  -0.00169070
2016.74   0.00057617
2016.74   0.11404842
2016.74  -0.11543613
2016.75   0.03126306
2016.75  -0.02876028
2016.75  -0.01507167
2016.75   0.00358473
