GUKN,GS32,GS33,SJPU,GS31,JHCI,TAYN,BDES,DAJN,GS34,GS35,CHYN,AKND,MOTN,SUAN,CTOU,DAWU,GS46,SSUN,GS43,GS42,LNCH,S23R,SHAN,FALI,TAPE,SHWA,YUSN,GS41,FUGN,PAOL,ERPN,ICHU,TTSH,S011,JONP,NCKU,CWEN,KASH,CHKU,8118,CKSV,SINL,PKGM,LONT,SAND,S103,TATA,NANK,SGAN,S106,GS28,TTUN,MESN,W029,WULU,WDAN
1.0523245261495588,-2.835468000703279,3.0616552106083086,13.112196029710832,2.0277564517556828,14.076677885138585,-6.4194417986087275,-4.253592854319867,-39.4870590269876,20.346352767028282,10.14876169737739,-2.9652654230479145,13.868921971719407,1.2635099123220452,-3.782775132418192,23.514630462577298,-51.59220031608131,13.282298796583312,-0.3507690881605765,14.179797827134761,9.053830588335485,12.498775758021383,37.688803830181435,13.722129907918921,6.919545983736117,8.701890581782694,11.024150210508806,8.22178604333129,16.267522378493226,2.9100990660346815,4.261887371181966,11.49295926887171,-1.7715016855968646,-5.605978366579054,7.544082957879701,-0.06951310558186474,8.384127924973336,-0.21948617908282686,28.298564061313616,7.698486292241085,27.663617580749754,6.045710165017552,9.5908250558348,-24.92045467071755,17.67574461543484,18.09637178786869,-5.325440997239902,10.28832824378035,11.09527469812298,19.583645354487025,3.9483592128681826,3.108652805902291,-6.551846575683293,-5.419040275916765,14.358230836732242,4.051032001180199,12.045541697529803
-9.460063657900395,-17.9361192473468,-6.738475570629311,4.887322567210213,-2.734445754245701,4.787709241275059,-8.206915771234168,5.054272515196218,-0.725432138167052,-0.1901372767330497,0.8104751091305268,2.4263313366034187,-4.582242084155416,1.5008151472884852,10.733193908749936,-10.173686269238708,-8.759290474531085,-5.663393739633364,5.162103669342602,-34.85172507136493,-15.829868293180857,-6.042074098062591,-17.8964754423674,2.3604389415349885,-4.47510103909866,1.513563404207027,-7.993012568789305,-8.885414190973371,3.7879524341135054,2.784483466471778,1.6159017431796063,-0.21867680678185708,4.370049620629708,4.281955446159716,6.285881062041746,-5.229461883804486,-9.757849696818766,-0.336747028633852,5.3015474770407005,-7.31075780166072,2.7721196826130456,-4.26701761623742,2.869184476473207,10.487146836172798,6.246567036267785,-11.272344040891689,2.7974225400642516,26.544865550134304,7.587884526641241,-1.982199771560356,-8.9534129726312,3.0437273869006067,-2.076310947495791,5.027183176488429,-2.623362010177899,-36.717884991934426,-3.182604755282941
-2.241432324135611,-0.8891794676047482,0.21640275063531217,0.5382181913569801,-3.927986824968658,-3.5209141576046843,1.8087208373014128,-0.523676293981302,5.1982990328138525,-4.054052732393649,3.2295005942125203,-1.5111395544366268,4.994556412471867,4.340668745955073,-0.7069945950600229,-4.07637689929131,13.40114977546764,5.98738680433215,-7.317703297539872,13.038828068813574,-1.090079831598095,-2.164841443050561,-2.7964649904568177,-1.9092489863545272,0.9645063289241853,2.004998071026479,-3.3328446449939286,3.6689815698161055,-10.683971151726906,-5.257389300587593,2.307102588677425,-10.353199536989626,-2.6169094921092566,-4.0013137806688714,-5.865718440580887,3.9030595582307406,-4.6367708372053364,4.133435885043795,10.407976884508402,4.773131835229188,-1.601482288150438,-1.878855038978577,1.6669855331717205,4.573139432392773,-7.815825488139592,1.357989698022314,-2.101147037478054,0.577033131206393,-8.005716530941667,2.1863586495851357,1.2036081941313364,-0.9582749109212565,7.92038158051775,3.706423376939481,-8.651887927348744,16.796973767957176,6.433438637406033
-7.6049730066111305,-9.855766063529716,-10.544621826302516,-10.999054135873438,-2.090260095906037,-6.832738563985336,0.49631062506785506,-3.4251912826313045,7.717458119982787,-6.707488030319826,-13.423390203013765,-4.181579667862261,-9.844358660248394,-5.3289506623623115,-2.3207966554096386,-10.085986990765605,13.07524099247412,-12.467663529099251,-8.529997547036453,-7.402514896138635,-11.071586365227022,-13.018512771887087,-11.52165225379902,-9.149646651988643,-15.567342764634875,-10.189388238211082,-10.98587006513434,-5.744411186425575,-9.927580074838355,-6.023246220607872,-10.21495136340358,2.403389980864033,-4.92127082114226,-6.034812164883348,-12.889760391477223,-6.54710616408682,-6.484827034064715,-6.836076355918751,0.12310520957687965,-5.792183618544053,-1.3851812028214012,-3.22266883902604,-18.139166338370256,14.261843750387127,-8.068173320861414,-10.207029323906353,-2.7129119781362276,-14.10638003585346,1.2198538928481022,-19.080484423721934,-11.640405787957443,5.645317822188064,-6.919766405972796,-6.2510879299096676,-8.838460465088472,-1.990081912139901,-9.15879443584541
10.47823986771896,-12.062743887906407,6.658384384624187,-6.9109350878145746,-0.13334505403905372,-4.1038168168822535,8.220055746092047,-4.667939089917165,10.915882999458702,-10.944120800211884,0.12956870338247328,-4.697369717906908,-6.560361297978408,-13.289383034622187,-8.00491551831524,-1.5693930217118368,7.500223039901848,-2.9330065389259765,2.1916869781109627,5.343003836918627,2.438674500758565,2.767432912900323,-4.127142244475581,-9.817741962868133,-1.4329510948630955,-0.5590164470033188,1.7771689298816502,-3.1169456292187823,-2.8429756685434837,-2.4544387595405874,-0.3036087839805319,-0.9966386144470747,-3.4438902488805097,4.591570377183221,-0.1688653808771181,1.5270708213594617,8.143451215887868,-1.9372150227989382,-23.06481135130941,2.0244315437223195,-18.23055304079384,-2.642385100676388,2.3274045845769296,-7.275657459002043,-4.8541579655461105,-3.361400356445472,3.2414547741367246,-20.584264824959238,-20.423833716484868,-5.973779161526372,3.25224977950396,-17.93782688292226,5.746040404185579,-7.575784202064923,-8.386968495614749,-4.680091302759197,-4.460731415864642
7.77591428278711,43.57928105301303,7.346664328957288,-0.627737101539471,6.858295133719888,-4.406909942578333,4.101279680727308,7.816139736860868,16.38086496063862,1.549451575260376,-0.8949063172190341,10.929033489393595,2.12349410550181,11.513351239575242,4.082298782528844,2.3908286358532704,26.374887244072337,1.794387056989686,8.844694071465184,9.692622906576865,16.49904380235847,5.959290794303953,-1.3470972025253058,4.794079737681855,13.591351827896109,-1.472035480505718,9.510373391214427,5.85601107218528,3.399061306493061,8.040501763781464,2.3336788567306774,-2.3278204014828185,8.38353352037994,6.768590125460319,5.09439078655914,6.415961484298619,4.351879876922534,5.196100123488214,-21.066372895144664,-1.3931049670486015,-9.21850908013049,5.9652361212365745,1.6847780627722206,2.8739927448569125,-3.184145831643435,5.386415118139252,4.100632927232634,-2.7195711686104262,8.526551973550637,5.266469106058062,12.189601683131114,7.098427170618403,1.8815220146329021,10.512293327539934,14.142458537669429,22.54006272821863,-1.6768393019741776
5.508020249315658,40.752478627730866,5.114477784813989,0.9336991991897505,-4.821615979090651,6.045649357178577,3.6298174130889764,-3.766592695591167,-1.6561894198807672,0.9888244214569961,5.340808717626857,-1.8745408784013702,-3.3820428946543624,7.930133231725979,2.062124302666409,8.812876256395521,-6.084052559560253,13.101879183943405,2.431938547202116,4.548489370956154,20.849032926188855,-1.3282099465836155,-1.2019832995486681,3.521818348673686,-0.732343435021128,1.4819293684205135,0.534271065841678,-2.6293172660477966,-2.5582217864653964,7.361771917577408,9.758578520888339,0.5049130719007209,-6.070390850938632,7.360943412312005,-3.66088492678115,4.0852300876556145,-23.81338970929255,-5.210334147635341,-0.5986263590474217,-5.507937937703036,-1.8969236361613133,1.3823391392293665,8.85574805820872,-5.243633711407564,-5.29220318734776,-2.2801917839409622,0.49841767969138906,-22.928336756731046,-5.054957777925909,-0.5397211645274738,1.513056398893849,-10.450659067453696,9.565034800626101,11.67209391602615,-2.0497960366928245,30.096169821374044,0.6074482681319224
11.489885776047148,41.75659002253788,2.765517654004566,-0.589422818106505,6.641019884549904,13.7941817093088,2.066086582474342,-4.370528648819174,0.4450067166373667,0.2476126127568834,4.563968436187622,-2.2448514951910896,-5.688875580392543,3.4367924268737307,-4.864786797871715,2.641305779766893,29.201381245126314,13.294355496905501,-0.5159253698042371,5.364642449606818,21.548612525037118,6.672408387166066,4.475768320480982,-5.8952584778106685,1.0387784388760979,6.691538195510568,6.189565118607483,5.309231684887732,-2.1336312171688023,1.6563031995601376,4.947044131894615,16.601361752979344,1.7298794927166776,9.7859933482321,8.120808732547701,2.3765907463336333,-20.663724116619704,1.0684940295481686,-1.2009486809878842,8.178384738989848,-1.9654093627286429,-0.4798528202839013,-1.1207031836147605,0.25494188053532796,18.14672585137391,-1.9363147108498815,4.442993098714365,9.78724962353053,-6.800414936986214,3.5880949996479616,6.62930894494014,6.130418064467309,15.84831623049074,10.534232398361597,5.322940663939975,1.1553159909640636,1.27011067270944
-5.3808055699268635,42.29160492895273,-1.8871453736180213,-1.1667670968665869,-0.22704455310066762,0.9813853896583741,-10.151716006254784,-1.6815052673760187,-9.632447648618765,8.205562446514671,1.1068487066555637,-4.792020535781108,7.435152188241433,-0.7812542145446394,-1.3260276912837634,4.421344106772035,20.006670430495994,4.199668230760716,2.404767261948062,22.881044927326442,-17.951639616194456,7.550403350384143,-2.6104675829618538,-0.1548894188203257,10.863578843190648,9.041473027453293,5.619860927802566,5.212083119605272,5.237814019000332,-0.6982141495617612,3.952608526739332,6.957363598918,-0.892318890764323,11.156898149515332,13.41484835461179,2.6617450774090123,-14.178969269852931,3.6821251026581012,4.103642610686417,3.0559247539869316,7.589724962565543,0.5465421717409483,13.906528320165657,-0.8142703986936589,9.17130765375299,5.286460523459768,2.1961572407887218,-1.3706549584533514,-0.8690744066211743,-2.302151858300225,10.217979249570286,6.049942242455839,20.116295798826677,-2.3820185072922806,-9.99556687134778,8.01771798748321,4.306686681867842
3.300993889688674,-10.382325297697372,-7.716562356222005,1.1203956147124459,9.432815866971335,-9.284151409277069,4.90946666021076,-2.653597545608414,15.54359339447824,3.5959049109071204,0.008429617132150513,2.5307968010343034,6.569069807883961,-1.8790583342448464,-2.5212166370413636,4.06266147243099,-4.389693244500221,13.625750120969576,-3.236885856517577,22.787802164510005,-18.596395981605,4.649303699689148,4.2807633482844585,1.2755293165560826,9.054563563714424,10.750829109693377,8.9211971038918,1.1171463586893602,4.452896569482284,-0.14259848164880995,-4.937606805509142,7.6179626393010755,-0.6344088513418036,-1.8359327949961173,12.50096190994524,0.8963207953575758,-17.1337929331685,3.1731909011690744,9.090020369876502,8.414255099725679,1.8078957250105085,6.143149111846999,6.135282975909579,-10.119252783818787,0.3835336033156873,10.861610691065778,-1.0336755084389868,1.9617245899272036,3.026024054848228,9.017836641649504,5.3665040219436015,-6.63214702048839,-6.6234759714444005,2.9620564260563738,1.708656148629916,-20.958503117478223,8.362935235012888
